"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
513010,Tirunageswaram,Thanjavur,12377,24754,2639,4.7,6191,6186,1001,1720,921,799,1153,1053,8.5,543,510,1065,0,0,0,0,0,7402,69.5,4273,3129,1366,4218,34.1,3362,856,3928,219,1.8,29,190,153,7940,64.2,2800,5140,545,1230,29.2,938,292,3212,1864,44.2,1398,466,3000,1124,26.6,1026,98,10469,450,10.7,410,40,10250,773,18.3,521,252,2067,7,0.2,7,0,0,0,0,0,0,0,1508,35.8,1083,425,2548,270,2.2,235,35,6714,86,2,80,6,13333,576,13.7,548,28,19571,121,2.9,120,1,120000,427,10.1,358,69,5188
513011,Papanasam,Thanjavur,14997,13018,3061,4.9,7519,7478,1005,1859,956,903,1059,1483,9.9,811,672,1207,111,0.7,53,58,914,10085,76.8,5663,4422,1281,4337,28.9,3796,541,7017,29,0.2,11,18,611,10631,70.9,3712,6919,536,1571,36.2,1350,221,6109,673,15.5,610,63,9683,2093,48.3,1836,257,7144,949,21.9,822,127,6472,602,13.9,508,94,5404,20,0.5,20,0,0,0,0,0,0,0,147,3.4,104,43,2419,316,2.1,298,18,16556,210,4.8,208,2,104000,861,19.9,828,33,25091,210,4.8,208,2,104000,1022,23.6,800,222,3604
513012,Ayyampettai,Thanjavur,13092,16937,2602,5,6412,6680,960,1613,786,827,950,519,4,264,255,1035,118,0.9,54,64,844,8724,76,4762,3962,1202,4078,31.1,3423,655,5226,135,1,27,108,250,8879,67.8,2962,5917,501,1607,39.4,1277,330,3870,1226,30.1,1040,186,5591,1245,30.5,1106,139,7957,673,16.5,645,28,23036,918,22.5,617,301,2050,16,0.4,15,1,15000,0,0,0,0,0,636,15.6,522,114,4579,475,3.6,404,71,5690,115,2.8,114,1,114000,639,15.7,623,16,38938,107,2.6,103,4,25750,499,12.2,380,119,3193
513015,Valangaiman,Thanjavur,10412,18626,2313,4.5,5167,5245,985,1172,596,576,1035,1672,16.1,838,834,1005,0,0,0,0,0,6682,72.3,3806,2876,1323,3240,31.1,2767,473,5850,267,2.6,24,243,99,6905,66.3,2376,4529,525,1618,49.9,1375,243,5658,511,15.8,419,92,4554,1112,34.3,974,138,7058,620,19.1,586,34,17235,987,30.5,779,208,3745,10,0.3,9,1,9000,1,0,1,0,0,212,6.5,146,66,2212,192,1.8,167,25,6680,106,3.3,105,1,105000,489,15.1,467,22,21227,90,2.8,89,1,89000,533,16.5,418,115,3635
513017,Thiruvarur,Thanjavur,49195,46987,9963,4.9,24768,24427,1014,5717,2957,2760,1071,5930,12.1,2972,2958,1005,317,0.6,161,156,1032,35962,82.7,19936,16026,1244,14353,29.2,12437,1916,6491,434,0.9,168,266,632,34408,69.9,12163,22245,547,3145,21.9,2323,822,2826,2411,16.8,2230,181,12320,8811,61.4,7897,914,8640,941,6.6,913,28,32607,2157,15,1366,791,1727,33,0.2,31,2,15500,14,0.1,13,1,13000,199,1.4,128,71,1803,1412,2.9,1391,21,66238,786,5.5,698,88,7932,4372,30.5,4211,161,26155,1130,7.9,1108,22,50364,3309,23.1,2578,731,3527
513019,Kuttanallur,Thanjavur,21870,18271,4498,4.9,10411,11459,909,3107,1538,1569,980,4363,19.9,2207,2156,1024,90,0.4,44,46,957,13898,74.1,7320,6578,1113,6315,28.9,4985,1330,3748,155,0.7,17,138,123,15400,70.4,5409,9991,541,3292,52.1,2321,971,2390,832,13.2,788,44,17909,2192,34.7,1877,315,5959,1140,18.1,1047,93,11258,2143,33.9,1265,878,1441,8,0.1,8,0,0,1,0,1,0,0,78,1.2,63,15,4200,467,2.1,446,21,21238,286,4.5,278,8,34750,1128,17.9,1092,36,30333,196,3.1,195,1,195000,868,13.7,590,278,2122
513020,Mannargudi,Thanjavur,56552,48963,11562,4.9,28771,27781,1036,6705,3532,3173,1113,3390,6,1685,1705,988,709,1.3,331,378,876,40223,80.7,22169,18054,1228,15905,28.1,13797,2108,6545,200,0.4,69,131,527,40447,71.5,14905,25542,584,3225,20.3,2666,559,4769,3131,19.7,2763,368,7508,9552,60.1,8371,1181,7088,1342,8.4,1288,54,23852,1827,11.5,1325,502,2639,53,0.3,50,3,16667,3,0,3,0,0,733,4.6,472,261,1808,1630,2.9,1557,73,21329,765,4.8,731,34,21500,4083,25.7,3906,177,22068,1156,7.3,1135,21,54048,4313,27.1,3330,983,3388
513027,Thanjavur,Thanjavur,202013,131519,40603,5,102193,99820,1024,22416,11404,11012,1036,12842,6.4,6372,6470,985,493,0.2,266,227,1172,151959,84.6,82416,69543,1185,56192,27.8,48313,7879,6132,1399,0.7,350,1049,334,144422,71.5,53530,90892,589,4347,7.7,3769,578,6521,12670,22.5,10945,1725,6345,39189,69.7,33612,5577,6027,1976,3.5,1914,62,30871,1964,3.5,1470,494,2976,393,0.7,372,21,17714,14,0,13,1,13000,2711,4.8,1774,937,1893,7525,3.7,6959,566,12295,2420,4.3,2199,221,9950,16072,28.6,15154,918,16508,4523,8,4352,171,25450,18594,33.1,14106,4488,3143
513022,Tirutturaippundi,Thanjavur,23328,17945,4953,4.7,11893,11435,1040,2729,1389,1340,1037,5498,23.6,2817,2681,1051,392,1.7,201,191,1052,16420,79.7,9271,7149,1297,7425,31.8,6259,1166,5368,923,4,196,727,270,14980,64.2,5438,9542,570,2655,35.8,1954,701,2787,868,11.7,835,33,25303,3907,52.6,3475,432,8044,598,8.1,555,43,12907,2028,27.3,1370,658,2082,24,0.3,24,0,0,5,0.1,5,0,0,103,1.4,84,19,4421,581,2.5,568,13,43692,179,2.4,178,1,178000,1998,26.9,1883,115,16374,502,6.8,493,9,54778,1407,18.9,1099,308,3568
513023,Muttupet,Thanjavur,18826,16705,3584,5.3,9236,9590,963,2435,1242,1193,1041,1678,8.9,830,848,979,94,0.5,49,45,1089,11644,71,6640,5004,1327,5869,31.2,4878,991,4922,219,1.2,63,156,404,12738,67.7,4295,8443,509,2780,47.4,2073,707,2932,616,10.5,565,51,11078,2473,42.1,2240,233,9614,788,13.4,702,86,8163,1365,23.3,746,619,1205,627,10.7,625,2,312500,0,0,0,0,0,47,0.8,37,10,3700,366,1.9,342,24,14250,203,3.5,186,17,10941,1491,25.4,1448,43,33674,160,2.7,156,4,39000,822,14,636,186,3419
513021,Orattanadu(Mukthambalpuram,Thanjavur,11318,48784,2229,5.1,5690,5628,1011,1272,676,596,1134,596,5.3,267,329,812,38,0.3,19,19,1000,8198,81.6,4519,3679,1228,3143,27.8,2707,436,6209,7,0.1,3,4,750,8168,72.2,2980,5188,574,843,26.8,647,196,3301,329,10.5,314,15,20933,1972,62.7,1747,225,7764,273,8.7,257,16,16063,539,17.1,359,180,1994,30,1,30,0,0,1,0,1,0,0,13,0.4,10,3,3333,228,2,222,6,37000,87,2.8,81,6,13500,812,25.8,784,28,28000,164,5.2,163,1,163000,996,31.7,800,196,4082
513025,Pattukkottai,Thanjavur,58062,26597,12460,4.7,29443,28619,1029,7428,3770,3658,1031,2858,4.9,1486,1372,1083,388,0.7,188,200,940,38906,76.8,22060,16846,1310,19034,32.8,15953,3081,5178,558,1,47,511,92,38470,66.3,13443,25027,537,4714,24.8,3210,1504,2134,2983,15.7,2725,258,10562,11342,59.6,10022,1320,7592,1381,7.3,1193,188,6346,3207,16.8,1904,1303,1461,121,0.6,109,12,9083,5,0,4,1,4000,272,1.4,167,105,1590,1974,3.4,1899,75,25320,732,3.8,655,77,8506,5999,31.5,5654,345,16388,1400,7.4,1365,35,39000,3943,20.7,3003,940,3195
513026,Atirampattinam,Thanjavur,26645,20816,4695,5.7,12845,13800,931,4238,2212,2026,1092,1207,4.5,587,620,947,19,0.1,7,12,583,15234,68,8483,6751,1257,5791,21.7,5330,461,11562,279,1,3,276,11,20575,77.2,7512,13063,575,2089,36.1,1990,99,20101,919,15.9,775,144,5382,2783,48.1,2565,218,11766,870,15,828,42,19714,300,5.2,253,47,5383,919,15.9,909,10,90900,0,0,0,0,0,32,0.6,22,10,2200,540,2,472,68,6941,347,6,281,66,4258,1771,30.6,1721,50,34420,153,2.6,151,2,75500,859,14.8,693,166,4175
513014,Tirukkattuppalli,Thanjavur,12611,26328,2995,4.2,6358,6253,1017,1534,796,738,1079,1436,11.4,747,689,1084,0,0,0,0,0,8573,77.4,4747,3826,1241,4084,32.4,3387,697,4859,12,0.1,2,10,200,8515,67.5,2969,5546,535,1607,39.3,1168,439,2661,547,13.4,499,48,10396,1930,47.3,1720,210,8190,563,13.8,525,38,13816,1021,25,621,400,1553,23,0.6,22,1,22000,0,0,0,0,0,100,2.4,77,23,3348,352,2.8,338,14,24143,95,2.3,84,11,7636,954,23.4,912,42,21714,189,4.6,187,2,93500,787,19.3,621,166,3741
513013,Thiruvaiyaru,Thanjavur,14495,26117,3439,4.2,7121,7374,966,1608,846,762,1110,2256,15.6,1131,1125,1005,0,0,0,0,0,10132,78.6,5450,4682,1164,4513,31.1,3772,741,5090,16,0.1,5,11,455,9966,68.8,3344,6622,505,1624,36,1239,385,3218,608,13.5,546,62,8806,2281,50.5,1987,294,6759,356,7.9,349,7,49857,1242,27.5,865,377,2294,26,0.6,25,1,25000,0,0,0,0,0,146,3.2,113,33,3424,347,2.4,330,17,19412,115,2.5,103,12,8583,1004,22.2,938,66,14212,220,4.9,216,4,54000,1057,23.4,833,224,3719
513024,Vedaranniyam,Thanjavur,29832,8777,6340,4.7,14557,15275,953,3576,1809,1767,1024,4103,13.8,2034,2069,983,82,0.3,39,43,907,18018,68.6,10223,7795,1311,9714,32.6,7909,1805,4382,669,2.2,45,624,72,19449,65.2,6603,12846,514,5582,57.5,4441,1141,3892,1570,16.2,1237,333,3715,2562,26.4,2231,331,6740,2660,27.4,2400,260,9231,2379,24.5,1505,874,1722,543,5.6,536,7,76571,0,0,0,0,0,35,0.4,23,12,1917,1341,4.5,1023,318,3217,194,2,191,3,63667,1155,11.9,1082,73,14822,315,3.2,315,0,0,1092,11.2,834,258,3233
513200,Kumbakonam U.A.,Thanjavur,150540,102548,27303,5.5,75691,74849,1011,17079,8686,8393,1035,7031,4.7,3480,3551,980,182,0.1,88,94,936,109652,82.2,60077,49575,1212,45270,30.1,40212,5058,7950,1014,0.7,468,546,857,104256,69.3,35011,69245,506,3685,8.1,3376,309,10926,15186,33.5,13573,1613,8415,26409,58.3,23273,3136,7421,1508,3.3,1450,58,25000,2004,4.4,1764,240,7350,163,0.4,152,11,13818,10,0,10,0,0,4546,10,3592,954,3765,8770,5.8,8268,502,16470,1860,4.1,1703,157,10847,14184,31.3,13471,713,18893,3106,6.9,3010,96,31354,9119,20.1,6792,2327,2919
513016,Ammapettai,Thanjavur,14057,20856,2922,4.8,6885,7172,960,1778,919,859,1070,973,6.9,496,477,1040,147,1,70,77,909,9176,74.7,4981,4195,1187,4408,31.4,3693,715,5165,219,1.6,15,204,74,9430,67.1,3177,6253,508,1707,38.7,1367,340,4021,1120,25.4,919,201,4572,1585,36,1411,174,8109,744,16.9,689,55,12527,950,21.6,666,284,2345,9,0.2,8,1,8000,4,0.1,4,0,0,740,16.8,567,173,3277,304,2.2,278,26,10692,72,1.6,70,2,35000,747,16.9,728,19,38316,130,2.9,129,1,129000,708,16.1,554,154,3597
513018,Nidamangalam,Thanjavur,7597,28996,1629,4.7,3850,3747,1027,924,457,467,979,868,11.4,428,440,973,72,0.9,43,29,1483,4999,74.9,2854,2145,1331,2183,28.7,1920,263,7300,7,0.1,2,5,400,5407,71.2,1928,3479,554,997,45.7,862,135,6385,153,7,145,8,18125,1034,47.4,914,120,7617,317,14.5,303,14,21643,674,30.9,553,121,4570,5,0.2,5,0,0,1,0,1,0,0,10,0.5,7,3,2333,103,1.4,98,5,19600,39,1.8,39,0,0,411,18.8,401,10,40100,85,3.9,84,1,84000,538,24.6,429,109,3936
513100,Nagappattinam U.A.,Thanjavur,99745,51151,18913,5.3,49648,50097,991,13714,7014,6700,1047,6914,6.9,3466,3448,1005,597,0.6,284,313,907,63681,74,35303,28378,1244,27712,27.8,24581,3131,7851,540,0.5,85,455,187,71493,71.7,24982,46511,537,5998,21.6,5637,361,15615,4221,15.2,3806,415,9171,17495,63.1,15140,2355,6429,1083,3.9,1041,42,24786,991,3.6,704,287,2453,3922,14.2,3890,32,121563,2,0,2,0,0,617,2.2,397,220,1805,2596,2.6,2491,105,23724,1006,3.6,916,90,10178,8367,30.2,7301,1066,6849,1926,7,1878,48,39125,7202,26,5961,1241,4803
514004,Pudukkottai,Pudukkottai,99058,76493,20037,4.9,50192,48866,1027,11878,6059,5819,1041,9356,9.4,4800,4556,1054,139,0.1,71,68,1044,71545,82.1,39658,31887,1244,27296,27.6,23804,3492,6817,299,0.3,50,249,201,71463,72.1,26338,45125,584,899,3.3,807,92,8772,7675,28.1,6728,947,7105,18789,68.8,16329,2460,6638,432,1.6,407,25,16280,158,0.6,126,32,3938,242,0.9,214,28,7643,67,0.2,60,7,8571,466,1.7,290,176,1648,5687,5.7,5097,590,8639,1455,5.3,1281,174,7362,7511,27.5,7178,333,21556,2743,10,2672,71,37634,8535,31.3,6479,2056,3151
514002,Iluppur,Pudukkottai,10795,10656,2150,5,5334,5461,977,1692,830,862,963,2060,19.1,992,1068,929,4,0,2,2,1000,6354,69.8,3634,2720,1336,3804,35.2,2943,861,3418,198,1.8,3,195,15,6793,62.9,2388,4405,542,903,23.7,487,416,1171,1699,44.7,1409,290,4859,1202,31.6,1047,155,6755,365,9.6,312,53,5887,534,14,172,362,475,4,0.1,3,1,3000,0,0,0,0,0,262,6.9,212,50,4240,1414,13.1,1177,237,4966,23,0.6,20,3,6667,769,20.2,740,29,25517,34,0.9,33,1,33000,399,10.5,274,125,2192
514001,Kiranur,Pudukkottai,8413,10051,1576,5.3,4198,4215,996,1114,521,593,879,855,10.2,423,432,979,3,0,2,1,2000,5632,77.2,3186,2446,1303,2367,28.1,2050,317,6467,129,1.5,13,116,112,5917,70.3,2135,3782,565,601,25.4,523,78,6705,263,11.1,231,32,7219,1503,63.5,1296,207,6261,435,18.4,414,21,19714,161,6.8,104,57,1825,5,0.2,5,0,0,0,0,0,0,0,43,1.8,20,23,870,172,2,165,7,23571,48,2,46,2,23000,689,29.1,671,18,37278,102,4.3,99,3,33000,712,30.1,526,186,2828
514006,Ponnamaravati,Pudukkottai,11417,13276,2796,4.1,5524,5893,937,1346,697,649,1074,402,3.5,195,207,942,4,0,2,2,1000,8026,79.7,4209,3817,1103,3414,29.9,2954,460,6422,2,0,1,1,1000,8001,70.1,2569,5432,473,736,21.6,580,156,3718,845,24.8,758,87,8713,1833,53.7,1616,217,7447,400,11.7,326,74,4405,328,9.6,247,81,3049,8,0.2,7,1,7000,0,0,0,0,0,115,3.4,66,49,1347,633,5.5,595,38,15658,97,2.8,97,0,0,931,27.3,905,26,34808,144,4.2,142,2,71000,758,22.2,569,189,3011
514007,Kadiapatti,Pudukkottai,4494,4906,1051,4.3,2200,2294,959,492,253,239,1059,930,20.7,468,462,1013,0,0,0,0,0,2762,69,1596,1166,1369,1378,30.7,1165,213,5469,17,0.4,1,16,63,3099,69,1034,2065,501,673,48.8,548,125,4384,271,19.7,254,17,14941,434,31.5,363,71,5113,441,32,417,24,17375,224,16.3,124,100,1240,8,0.6,7,1,7000,0,0,0,0,0,25,1.8,19,6,3167,193,4.3,187,6,31167,53,3.8,48,5,9600,143,10.4,134,9,14889,27,2,27,0,0,264,19.2,202,62,3258
514008,Alagapuri,Pudukkottai,4026,9678,907,4.4,1996,2030,983,488,231,257,899,192,4.8,98,94,1043,0,0,0,0,0,2675,75.6,1525,1150,1326,1184,29.4,986,198,4980,58,1.4,9,49,184,2784,69.2,1001,1783,561,630,53.2,504,126,4000,145,12.2,139,6,23167,409,34.5,343,66,5197,401,33.9,355,46,7717,220,18.6,140,80,1750,9,0.8,9,0,0,0,0,0,0,0,18,1.5,16,2,8000,109,2.7,105,4,26250,18,1.5,18,0,0,181,15.3,173,8,21625,23,1.9,22,1,22000,205,17.3,148,57,2596
514009,Arantangi,Pudukkottai,30327,41544,6154,4.9,15195,15132,1004,4076,2059,2017,1021,1589,5.2,807,782,1032,156,0.5,79,77,1026,21095,80.4,11879,9216,1289,8600,28.4,7523,1077,6985,110,0.4,24,86,279,21617,71.3,7648,13969,547,1059,12.3,832,227,3665,2130,24.8,1918,212,9047,5411,62.9,4773,638,7481,548,6.4,510,38,13421,482,5.6,301,181,1663,29,0.3,21,8,2625,0,0,0,0,0,207,2.4,132,75,1760,1438,4.7,1381,57,24228,485,5.6,405,80,5063,2450,28.5,2381,69,34507,574,6.7,551,23,23957,2387,27.8,1841,546,3372
514005,Alangudi,Pudukkottai,10882,42675,2196,5,5447,5435,1002,1473,724,749,967,909,8.4,449,460,976,47,0.4,27,20,1350,7386,78.5,4092,3294,1242,3278,30.1,2734,544,5026,69,0.6,39,30,1300,7535,69.2,2674,4861,550,910,27.8,636,274,2321,615,18.8,557,58,9603,1785,54.5,1558,227,6863,272,8.3,243,29,8379,578,17.6,353,225,1569,28,0.9,23,5,4600,32,1,17,15,1133,9,0.3,6,3,2000,439,4,416,23,18087,135,4.1,118,17,6941,938,28.6,898,40,22450,131,4,126,5,25200,716,21.8,534,182,2934
514003,Pudukkottai VP,Pudukkottai,11091,14348,2331,4.8,5610,5481,1024,1382,732,650,1126,524,4.7,251,273,919,0,0,0,0,0,8012,82.5,4463,3549,1258,3265,29.4,2740,525,5219,49,0.4,4,45,89,7777,70.1,2866,4911,584,610,18.7,418,192,2177,658,20.2,623,35,17800,1997,61.2,1699,298,5701,261,8,229,32,7156,333,10.2,174,159,1094,16,0.5,15,1,15000,0,0,0,0,0,75,2.3,64,11,5818,381,3.4,366,15,24400,202,6.2,193,9,21444,588,18,564,24,23500,281,8.6,269,12,22417,1128,34.5,866,262,3305
515002,Tiruppattur,Pasumpon Muthuramalinga Theva,23564,16364,4895,4.8,11572,11992,965,2781,1437,1344,1069,2735,11.6,1344,1391,966,5,0,1,4,250,17079,82.2,9195,7884,1166,7025,29.8,5798,1227,4725,116,0.5,14,102,137,16423,69.7,5760,10663,540,1662,23.7,1326,336,3946,1105,15.7,933,172,5424,4258,60.6,3539,719,4922,795,11.3,651,144,4521,784,11.2,599,185,3238,83,1.2,76,7,10857,0,0,0,0,0,26,0.4,13,13,1000,572,2.4,511,61,8377,507,7.2,409,98,4173,1855,26.4,1713,142,12063,521,7.4,516,5,103200,1882,26.8,1310,572,2290
515001,Singampunari,Pasumpon Muthuramalinga Theva,15633,60359,3431,4.6,7928,7705,1029,2082,1096,986,1112,1656,10.6,843,813,1037,0,0,0,0,0,10208,75.3,5826,4382,1330,4944,31.6,4037,907,4451,794,5.1,8,786,10,9895,63.3,3883,6012,646,1911,38.7,1372,539,2545,1228,24.8,1101,127,8669,1805,36.5,1564,241,6490,940,19,783,157,4987,937,19,557,380,1466,34,0.7,32,2,16000,0,0,0,0,0,70,1.4,53,17,3118,1055,6.7,954,101,9446,103,2.1,94,9,10444,882,17.8,851,31,27452,167,3.4,166,1,166000,756,15.3,547,209,2617
515004,Sivaganga,Pasumpon Muthuramalinga Theva,33190,47618,6948,4.8,16631,16559,1004,4199,2165,2034,1064,2082,6.3,1083,999,1084,94,0.3,53,41,1293,25279,87.2,13561,11718,1157,8445,25.4,7312,1133,6454,300,0.9,42,258,163,24445,73.7,9277,15168,612,637,7.5,588,49,12000,1415,16.8,1320,95,13895,6397,75.7,5408,989,5468,409,4.8,391,18,21722,180,2.1,153,27,5667,44,0.5,40,4,10000,4,0,4,0,0,41,0.5,26,15,1733,867,2.6,829,38,21816,503,6,461,42,10976,2011,23.8,1908,103,18524,685,8.1,673,12,56083,3701,43.8,2827,874,3235
515005,Nattarasankottai,Pasumpon Muthuramalinga Theva,5693,3163,1390,4.1,2743,2950,930,674,357,317,1126,635,11.2,336,299,1124,73,1.3,39,34,1147,3754,74.8,2048,1706,1200,1913,33.6,1353,560,2416,48,0.8,14,34,412,3732,65.6,1376,2356,584,1048,54.8,616,432,1426,241,12.6,223,18,12389,624,32.6,514,110,4673,593,31,396,197,2010,452,23.6,217,235,923,3,0.2,3,0,0,0,0,0,0,0,22,1.2,16,6,2667,97,1.7,88,9,9778,122,6.4,119,3,39667,192,10,180,12,15000,72,3.8,72,0,0,360,18.8,262,98,2673
515007,Manamadurai,Pasumpon Muthuramalinga Theva,22879,25620,4913,4.7,11668,11211,1041,2968,1555,1413,1100,3233,14.1,1634,1599,1022,224,1,116,108,1074,15554,78.1,8776,6778,1295,6924,30.3,5665,1259,4500,864,3.8,20,844,24,15091,66,5983,9108,657,1678,24.2,1115,563,1980,1846,26.7,1641,205,8005,3400,49.1,2909,491,5925,663,9.6,530,133,3985,941,13.6,527,414,1273,74,1.1,58,16,3625,0,0,0,0,0,86,1.2,62,24,2583,1417,6.2,1278,139,9194,343,5,301,42,7167,1322,19.1,1225,97,12629,563,8.1,545,18,30278,1515,21.9,1139,376,3029
515006,Tiruppuvanam,Pasumpon Muthuramalinga Theva,18446,16309,3771,4.9,9341,9105,1026,2370,1258,1112,1131,1306,7.1,636,670,949,0,0,0,0,0,12433,77.3,7051,5382,1310,5852,31.7,4965,887,5598,365,2,1,364,3,12229,66.3,4375,7854,557,2976,50.9,2435,541,4501,815,13.9,727,88,8261,2063,35.3,1805,258,6996,754,12.9,713,41,17390,2198,37.6,1698,500,3396,22,0.4,22,0,0,2,0,2,0,0,103,1.8,70,33,2121,528,2.9,479,49,9776,182,3.1,176,6,29333,945,16.1,895,50,17900,221,3.8,218,3,72667,897,15.3,692,205,3376
515003,Devakottai,Pasumpon Muthuramalinga Theva,38265,30809,8254,4.6,19056,19209,992,4479,2239,2240,1000,2784,7.3,1417,1367,1037,0,0,0,0,0,28347,83.9,15513,12834,1209,9814,25.6,8531,1283,6649,692,1.8,7,685,10,27759,72.5,10518,17241,610,1093,11.1,880,213,4131,2334,23.8,2217,117,18949,6390,65.1,5437,953,5705,873,8.9,690,183,3770,168,1.7,139,29,4793,49,0.5,48,1,48000,3,0,3,0,0,190,1.9,150,40,3750,1557,4.1,1512,45,33600,584,6,552,32,17250,2386,24.3,2266,120,18883,834,8.5,821,13,63154,3170,32.3,2350,820,2866
515008,Ilaiyankudi,Pasumpon Muthuramalinga Theva,21595,8227,4183,5.2,10653,10942,974,2762,1357,1405,966,1755,8.1,899,856,1050,0,0,0,0,0,14739,78.3,8075,6664,1212,5392,25,4946,446,11090,463,2.1,1,462,2,15740,72.9,5706,10034,569,2229,41.3,1967,262,7508,716,13.3,695,21,33095,2448,45.4,2285,163,14018,1523,28.2,1459,64,22797,689,12.8,491,198,2480,16,0.3,16,0,0,1,0,1,0,0,48,0.9,35,13,2692,575,2.7,572,3,190667,92,1.7,87,5,17400,1629,30.2,1603,26,61654,147,2.7,144,3,48000,672,12.5,538,134,4015
515100,Karaikudi U.A.,Pasumpon Muthuramalinga Theva,110926,14041,24288,4.6,55793,55133,1012,13109,6813,6296,1082,6807,6.1,3405,3402,1001,461,0.4,232,229,1013,77824,79.6,43357,34467,1258,34090,30.7,28741,5349,5373,1017,0.9,98,919,107,75819,68.4,26954,48865,552,5380,15.8,3950,1430,2762,9514,27.9,8160,1354,6027,19241,56.4,16676,2565,6501,2463,7.2,2021,442,4572,2541,7.5,1607,934,1721,331,1,277,54,5130,45,0.1,45,0,0,1229,3.6,716,513,1396,6015,5.4,5519,496,11127,2225,6.5,1880,345,5449,8990,26.4,8427,563,14968,2485,7.3,2408,77,31273,7766,22.8,5841,1925,3034
516010,Melur,Madurai,32878,21889,6699,4.9,16673,16205,1029,4390,2278,2112,1079,4029,12.3,2019,2010,1004,230,0.7,109,121,901,22863,80.3,12873,9990,1289,10231,31.1,8285,1946,4257,1036,3.2,75,961,78,21611,65.7,8313,13298,625,3153,30.8,2103,1050,2003,1910,18.7,1749,161,10863,5174,50.6,4439,735,6039,1135,11.1,958,177,5412,1955,19.1,1085,870,1247,57,0.6,54,3,18000,6,0.1,6,0,0,102,1,35,67,522,1546,4.7,1476,70,21086,256,2.5,232,24,9667,2498,24.4,2339,159,14711,583,5.7,576,7,82286,2093,20.5,1524,569,2678
516013,Peraiyur,Madurai,7830,7543,1787,4.4,3982,3848,1035,994,537,457,1175,770,9.8,420,350,1200,0,0,0,0,0,4751,69.5,2775,1976,1404,2892,36.9,2175,717,3033,425,5.4,5,420,12,4513,57.6,1802,2711,665,1487,51.4,1031,456,2261,386,13.3,252,134,1881,1019,35.2,892,127,7024,460,15.9,349,111,3144,1013,35,668,345,1936,14,0.5,14,0,0,0,0,0,0,0,14,0.5,8,6,1333,316,4,188,128,1469,56,1.9,56,0,0,458,15.8,448,10,44800,74,2.6,73,1,73000,487,16.8,371,116,3198
